target,feature_set,model,feature_group,importance,importance_share
success_resilience_quality_v2_next_4obs,all_features,random_forest,sector,0.003203479021523615,0.0037480022592232694
success_resilience_quality_v2_next_4obs,firm_core,gradient_boosting,financial_ratio,0.49940702689161487,0.5010299156804576
success_resilience_quality_v2_next_4obs,firm_core,gradient_boosting,accounting_fundamental,0.33480016233158544,0.3358881394738626
success_resilience_quality_v2_next_4obs,firm_core,gradient_boosting,firm_trend,0.15967595268896403,0.1601948406891582
success_resilience_quality_v2_next_4obs,firm_core,gradient_boosting,sector,0.0028777525213772924,0.0028871041565216265
success_resilience_quality_v2_next_4obs,firm_core,logistic_l2,firm_trend,12.108507155422442,0.33745542185384964
success_resilience_quality_v2_next_4obs,firm_core,logistic_l2,sector,10.67619722184271,0.29753796987917264
success_resilience_quality_v2_next_4obs,firm_core,logistic_l2,accounting_fundamental,8.295662300056126,0.23119416663753461
success_resilience_quality_v2_next_4obs,firm_core,logistic_l2,financial_ratio,4.801430950652766,0.13381244162944309
success_resilience_quality_v2_next_4obs,firm_core,random_forest,financial_ratio,0.35295244039791174,0.3856096298521192
success_resilience_quality_v2_next_4obs,firm_core,random_forest,firm_trend,0.34092812339713185,0.3724727538960614
success_resilience_quality_v2_next_4obs,firm_core,random_forest,accounting_fundamental,0.22142966985567863,0.24191761625181948
success_resilience_quality_v2_next_4obs,macro_event_only,gradient_boosting,sector,0.7442537339392215,0.7456869582210535
success_resilience_quality_v2_next_4obs,macro_event_only,gradient_boosting,macro,0.25382424735570264,0.25431304177894654
success_resilience_quality_v2_next_4obs,macro_event_only,logistic_l2,macro,11.37712626338872,0.5559789175961576
success_resilience_quality_v2_next_4obs,macro_event_only,logistic_l2,sector,8.804332138278443,0.43025127251590434
success_resilience_quality_v2_next_4obs,macro_event_only,logistic_l2,regime_time,0.2817748313106388,0.013769809887937978
success_resilience_quality_v2_next_4obs,macro_event_only,random_forest,macro,0.7154845973596029,0.7432544039675301
success_resilience_quality_v2_next_4obs,macro_event_only,random_forest,sector,0.24715295115717612,0.25674559603246994
success_resilience_quality_v2_next_4obs,ratios_trends_only,gradient_boosting,financial_ratio,0.8204176703394707,0.8221242955843725
success_resilience_quality_v2_next_4obs,ratios_trends_only,gradient_boosting,firm_trend,0.17279853804087197,0.17315799196045986
success_resilience_quality_v2_next_4obs,ratios_trends_only,gradient_boosting,sector,0.004707919085457604,0.004717712455167538
success_resilience_quality_v2_next_4obs,ratios_trends_only,logistic_l2,firm_trend,14.392596145386577,0.43887880877243984
success_resilience_quality_v2_next_4obs,ratios_trends_only,logistic_l2,sector,10.407827449410151,0.3173697689259758
success_resilience_quality_v2_next_4obs,ratios_trends_only,logistic_l2,financial_ratio,7.993586636964516,0.24375142230158447
success_resilience_quality_v2_next_4obs,ratios_trends_only,random_forest,firm_trend,0.48439235243169515,0.5137567662719273
success_resilience_quality_v2_next_4obs,ratios_trends_only,random_forest,financial_ratio,0.4548751312378973,0.4824501776486126
success_resilience_quality_v2_next_4obs,ratios_trends_only,random_forest,sector,0.0035762591908376313,0.0037930560794600596
success_resilience_quality_v2_next_4obs,raw_accounting_only,gradient_boosting,accounting_fundamental,0.9726675941124211,0.9726675941124213
success_resilience_quality_v2_next_4obs,raw_accounting_only,gradient_boosting,sector,0.027332405887578726,0.027332405887578733
success_resilience_quality_v2_next_4obs,raw_accounting_only,logistic_l2,accounting_fundamental,14.188484609992418,0.5758841625980247
success_resilience_quality_v2_next_4obs,raw_accounting_only,logistic_l2,sector,10.44925598350291,0.4241158374019752
success_resilience_quality_v2_next_4obs,raw_accounting_only,random_forest,accounting_fundamental,0.9443518582720447,0.9443518582720445
success_resilience_quality_v2_next_4obs,raw_accounting_only,random_forest,sector,0.05564814172795547,0.05564814172795546
